random_Small_Unsorted_List27,2
random_Small_Unsorted_List28,2
random_Small_Unsorted_List29,2
random_Small_Unsorted_List9,2
random_Small_Unsorted_List20,2
random_Small_Unsorted_List21,1
random_Small_Unsorted_List8,2
random_Small_Unsorted_List7,2
random_Small_Unsorted_List22,2
random_Small_Unsorted_List23,1
random_Small_Unsorted_List6,2
random_Small_Unsorted_List5,2
random_Small_Unsorted_List24,1
random_Small_Unsorted_List4,2
random_Small_Unsorted_List25,1
random_Small_Unsorted_List26,2
random_Small_Unsorted_List3,2
random_Small_Unsorted_List16,2
random_Small_Unsorted_List17,2
random_Small_Unsorted_List18,2
random_Small_Unsorted_List19,2
random_Small_Unsorted_List10,1
random_Small_Unsorted_List11,1
random_Small_Unsorted_List12,1
random_Small_Unsorted_List13,2
random_Small_Unsorted_List14,2
random_Small_Unsorted_List15,1
random_Small_Unsorted_List2,1
random_Small_Unsorted_List1,1
random_Small_Unsorted_List0,1
